Video ID,Video Name and Directory,color_comfort,light_association,complexity,organization,naturalness,interest,valence,stimulation,vitality,comfort,relaxation,hominess,uplift,approachability,explorability
386,WABI/SPACE_05_WABI_clip_026,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
387,WABI/SPACE_05_WABI_clip_027,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
388,WABI/SPACE_05_WABI_clip_028,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
389,WABI/SPACE_05_WABI_clip_029,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
390,WABI/SPACE_05_WABI_clip_030,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
391,WABI/SPACE_06_WABI_clip_001,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
392,WABI/SPACE_06_WABI_clip_002,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
393,WABI/SPACE_06_WABI_clip_003,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
394,WABI/SPACE_06_WABI_clip_004,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
395,WABI/SPACE_06_WABI_clip_005,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
396,WABI/SPACE_06_WABI_clip_006,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
397,WABI/SPACE_06_WABI_clip_007,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
398,WABI/SPACE_06_WABI_clip_008,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
399,WABI/SPACE_06_WABI_clip_009,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
400,WABI/SPACE_06_WABI_clip_010,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
401,WABI/SPACE_06_WABI_clip_011,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
402,WABI/SPACE_06_WABI_clip_012,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
403,WABI/SPACE_06_WABI_clip_013,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
404,WABI/SPACE_06_WABI_clip_014,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
405,WABI/SPACE_06_WABI_clip_015,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
406,WABI/SPACE_06_WABI_clip_016,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
407,WABI/SPACE_06_WABI_clip_017,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
408,WABI/SPACE_06_WABI_clip_018,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
409,WABI/SPACE_06_WABI_clip_019,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
410,WABI/SPACE_06_WABI_clip_020,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
411,WABI/SPACE_06_WABI_clip_021,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
412,WABI/SPACE_06_WABI_clip_022,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
413,WABI/SPACE_06_WABI_clip_023,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
414,WABI/SPACE_06_WABI_clip_024,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
415,WABI/SPACE_06_WABI_clip_025,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
416,WABI/SPACE_06_WABI_clip_026,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
417,WABI/SPACE_06_WABI_clip_027,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
418,WABI/SPACE_06_WABI_clip_028,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
419,WABI/SPACE_06_WABI_clip_029,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
420,WABI/SPACE_06_WABI_clip_030,0.625,0.583333333,0.513888889,0.652777778,0.319444444,0.458333333,0.416666667,0.444444444,0.430555556,0.486111111,0.444444444,0.444444444,0.444444444,0.541666667,0.486111111
421,WABI/SPACE_07_WABI_clip_001,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
422,WABI/SPACE_07_WABI_clip_002,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
423,WABI/SPACE_07_WABI_clip_003,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
424,WABI/SPACE_07_WABI_clip_004,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
425,WABI/SPACE_07_WABI_clip_005,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
426,WABI/SPACE_07_WABI_clip_006,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
427,WABI/SPACE_07_WABI_clip_007,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
428,WABI/SPACE_07_WABI_clip_008,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
429,WABI/SPACE_07_WABI_clip_009,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
430,WABI/SPACE_07_WABI_clip_010,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
431,WABI/SPACE_07_WABI_clip_011,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
432,WABI/SPACE_07_WABI_clip_012,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
433,WABI/SPACE_07_WABI_clip_013,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
434,WABI/SPACE_07_WABI_clip_014,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
435,WABI/SPACE_07_WABI_clip_015,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
436,WABI/SPACE_07_WABI_clip_016,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
437,WABI/SPACE_07_WABI_clip_017,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
438,WABI/SPACE_07_WABI_clip_018,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
439,WABI/SPACE_07_WABI_clip_019,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
440,WABI/SPACE_07_WABI_clip_020,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
441,WABI/SPACE_07_WABI_clip_021,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
442,WABI/SPACE_07_WABI_clip_022,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
443,WABI/SPACE_07_WABI_clip_023,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
444,WABI/SPACE_07_WABI_clip_024,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
445,WABI/SPACE_07_WABI_clip_025,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
446,WABI/SPACE_07_WABI_clip_026,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
447,WABI/SPACE_07_WABI_clip_027,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
448,WABI/SPACE_07_WABI_clip_028,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
449,WABI/SPACE_07_WABI_clip_029,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
450,WABI/SPACE_07_WABI_clip_030,0.666666667,0.430555556,0.444444444,0.708333333,0.236111111,0.527777778,0.633333333,0.541666667,0.555555556,0.680555556,0.638888889,0.611111111,0.597222222,0.680555556,0.652777778
451,WABI/SPACE_08_WABI_clip_001,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
452,WABI/SPACE_08_WABI_clip_002,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
453,WABI/SPACE_08_WABI_clip_003,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
454,WABI/SPACE_08_WABI_clip_004,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
455,WABI/SPACE_08_WABI_clip_005,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
456,WABI/SPACE_08_WABI_clip_006,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
457,WABI/SPACE_08_WABI_clip_007,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
458,WABI/SPACE_08_WABI_clip_008,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
459,WABI/SPACE_08_WABI_clip_009,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
460,WABI/SPACE_08_WABI_clip_010,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
461,WABI/SPACE_08_WABI_clip_011,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
462,WABI/SPACE_08_WABI_clip_012,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
463,WABI/SPACE_08_WABI_clip_013,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
464,WABI/SPACE_08_WABI_clip_014,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
465,WABI/SPACE_08_WABI_clip_015,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
466,WABI/SPACE_08_WABI_clip_016,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
467,WABI/SPACE_08_WABI_clip_017,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
468,WABI/SPACE_08_WABI_clip_018,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
469,WABI/SPACE_08_WABI_clip_019,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
470,WABI/SPACE_08_WABI_clip_020,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
471,WABI/SPACE_08_WABI_clip_021,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
472,WABI/SPACE_08_WABI_clip_022,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
473,WABI/SPACE_08_WABI_clip_023,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
474,WABI/SPACE_08_WABI_clip_024,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
475,WABI/SPACE_08_WABI_clip_025,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
476,WABI/SPACE_08_WABI_clip_026,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
477,WABI/SPACE_08_WABI_clip_027,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
478,WABI/SPACE_08_WABI_clip_028,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
479,WABI/SPACE_08_WABI_clip_029,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
480,WABI/SPACE_08_WABI_clip_030,0.671875,0.479166667,0.322916667,0.708333333,0.3125,0.458333333,0.5125,0.5,0.427083333,0.53125,0.541666667,0.5,0.46875,0.59375,0.59375
